ID,DateTime,Volume
114,2019/1/1 0:00,2252
115,2019/1/1 0:00,2414
116,2019/1/1 0:00,0
117,2019/1/1 0:00,2429
118,2019/1/1 0:00,4320
119,2019/1/1 0:00,0
120,2019/1/1 0:00,6100
121,2019/1/1 0:00,2216
122,2019/1/1 0:00,2619
123,2019/1/1 0:00,6296
124,2019/1/1 0:00,3875
125,2019/1/1 0:00,2011
126,2019/1/1 0:00,0
127,2019/1/1 0:00,2717
128,2019/1/1 0:00,0
129,2019/1/1 0:00,749
130,2019/1/1 0:00,0
131,2019/1/1 0:00,2749
132,2019/1/1 0:00,2506
133,2019/1/1 0:00,1760
134,2019/1/1 0:00,1935
135,2019/1/1 0:00,2192
136,2019/1/1 0:00,1549
137,2019/1/1 0:00,0
138,2019/1/1 0:00,0
139,2019/1/1 0:00,2138
140,2019/1/1 0:00,905
141,2019/1/1 0:00,0
142,2019/1/1 0:00,886
143,2019/1/1 0:00,1653
144,2019/1/1 0:00,1257
145,2019/1/1 0:00,0
146,2019/1/1 0:00,1412
147,2019/1/1 0:00,1688
148,2019/1/1 0:00,1683
149,2019/1/1 0:00,3637
150,2019/1/1 0:00,4443
151,2019/1/1 0:00,33
152,2019/1/1 0:00,2364
153,2019/1/1 0:00,2520
154,2019/1/1 0:00,1397
155,2019/1/1 0:00,34
156,2019/1/1 0:00,4121
157,2019/1/1 0:00,1925
158,2019/1/1 0:00,4481
159,2019/1/1 0:00,10229
160,2019/1/1 0:00,6482
161,2019/1/1 0:00,2787
162,2019/1/1 0:00,0
163,2019/1/1 0:00,2290
164,2019/1/1 0:00,4496
165,2019/1/1 0:00,3477
166,2019/1/1 0:00,2248
167,2019/1/1 0:00,478
168,2019/1/1 0:00,3182
169,2019/1/1 0:00,131
170,2019/1/1 0:00,3292
171,2019/1/1 0:00,1622
172,2019/1/1 0:00,677
173,2019/1/1 0:00,1286
174,2019/1/1 0:00,1234
175,2019/1/1 0:00,1537
176,2019/1/1 0:00,2019
177,2019/1/1 0:00,4448
178,2019/1/1 0:00,1995
179,2019/1/1 0:00,0
180,2019/1/1 0:00,3344
181,2019/1/1 0:00,2343
182,2019/1/1 0:00,0
183,2019/1/1 0:00,623
184,2019/1/1 0:00,4010
185,2019/1/1 0:00,131
186,2019/1/1 0:00,3153
187,2019/1/1 0:00,4532
188,2019/1/1 0:00,1377
189,2019/1/1 0:00,4835
190,2019/1/1 0:00,909
191,2019/1/1 0:00,2682
192,2019/1/1 0:00,3693
193,2019/1/1 0:00,1290
194,2019/1/1 0:00,859
195,2019/1/1 0:00,990
196,2019/1/1 0:00,2695
197,2019/1/1 0:00,1322
198,2019/1/1 0:00,0
199,2019/1/1 0:00,0
200,2019/1/1 0:00,0
201,2019/1/1 0:00,1814
202,2019/1/1 0:00,1790
203,2019/1/1 0:00,4264
204,2019/1/1 0:00,1606
205,2019/1/1 0:00,2443
206,2019/1/1 0:00,1629
207,2019/1/1 0:00,2937
208,2019/1/1 0:00,3260
209,2019/1/1 0:00,2130
210,2019/1/1 0:00,0
211,2019/1/1 0:00,856
212,2019/1/1 0:00,805
213,2019/1/1 0:00,2365
214,2019/1/1 0:00,0
215,2019/1/1 0:00,0
216,2019/1/1 0:00,0
217,2019/1/1 0:00,4077
218,2019/1/1 0:00,0
219,2019/1/1 0:00,4335
220,2019/1/1 0:00,202
221,2019/1/1 0:00,754
222,2019/1/1 0:00,4142
223,2019/1/1 0:00,1270
224,2019/1/1 0:00,646
225,2019/1/1 0:00,2815
226,2019/1/1 0:00,1883
227,2019/1/1 0:00,0
228,2019/1/1 0:00,766
229,2019/1/1 0:00,723
230,2019/1/1 0:00,3361
231,2019/1/1 0:00,3505
232,2019/1/1 0:00,2226
233,2019/1/1 0:00,3790
234,2019/1/1 0:00,2016
235,2019/1/1 0:00,732
236,2019/1/1 0:00,2935
237,2019/1/1 0:00,2098
238,2019/1/1 0:00,863
239,2019/1/1 0:00,2865
240,2019/1/1 0:00,2282
241,2019/1/1 0:00,1690
242,2019/1/1 0:00,976
243,2019/1/1 0:00,2979
244,2019/1/1 0:00,0
245,2019/1/1 0:00,0
246,2019/1/1 0:00,0
247,2019/1/1 0:00,1307
248,2019/1/1 0:00,1695
249,2019/1/1 0:00,0
250,2019/1/1 0:00,0
251,2019/1/1 0:00,0
252,2019/1/1 0:00,1123
253,2019/1/1 0:00,0
254,2019/1/1 0:00,0
255,2019/1/1 0:00,4755
256,2019/1/1 0:00,3526
257,2019/1/1 0:00,0
258,2019/1/1 0:00,3829
259,2019/1/1 0:00,2295
260,2019/1/1 0:00,750
261,2019/1/1 0:00,2601
262,2019/1/1 0:00,7772
263,2019/1/1 0:00,2836
264,2019/1/1 0:00,0
265,2019/1/1 0:00,352
266,2019/1/1 0:00,0
267,2019/1/1 0:00,0
268,2019/1/1 0:00,1579
269,2019/1/1 0:00,859
270,2019/1/1 0:00,2119
271,2019/1/1 0:00,1147
272,2019/1/1 0:00,5715
273,2019/1/1 0:00,4076
274,2019/1/1 0:00,1482
275,2019/1/1 0:00,487
276,2019/1/1 0:00,2646
277,2019/1/1 0:00,1369
278,2019/1/1 0:00,976
279,2019/1/1 0:00,0
280,2019/1/1 0:00,2339
281,2019/1/1 0:00,2914
282,2019/1/1 0:00,1678
283,2019/1/1 0:00,0
284,2019/1/1 0:00,3156
285,2019/1/1 0:00,1506
286,2019/1/1 0:00,1565
287,2019/1/1 0:00,0
288,2019/1/1 0:00,0
289,2019/1/1 0:00,0
290,2019/1/1 0:00,0
291,2019/1/1 0:00,2143
292,2019/1/1 0:00,1641
293,2019/1/1 0:00,0
294,2019/1/1 0:00,2174
295,2019/1/1 0:00,0
296,2019/1/1 0:00,1635
297,2019/1/1 0:00,1464
298,2019/1/1 0:00,0
299,2019/1/1 0:00,0
300,2019/1/1 0:00,1900
301,2019/1/1 0:00,0
302,2019/1/1 0:00,652
303,2019/1/1 0:00,2725
304,2019/1/1 0:00,0
305,2019/1/1 0:00,554
306,2019/1/1 0:00,4878
307,2019/1/1 0:00,2832
308,2019/1/1 0:00,1688
309,2019/1/1 0:00,4117
310,2019/1/1 0:00,487
311,2019/1/1 0:00,1871
312,2019/1/1 0:00,810
313,2019/1/1 0:00,0
314,2019/1/1 0:00,1744
315,2019/1/1 0:00,10070
316,2019/1/1 0:00,1869
317,2019/1/1 0:00,452
318,2019/1/1 0:00,254
319,2019/1/1 0:00,2663
320,2019/1/1 0:00,4989
321,2019/1/1 0:00,2737
322,2019/1/1 0:00,1237
323,2019/1/1 0:00,2232
324,2019/1/1 0:00,2690
325,2019/1/1 0:00,2858
326,2019/1/1 0:00,3106
327,2019/1/1 0:00,0
328,2019/1/1 0:00,5853
329,2019/1/1 0:00,2299
330,2019/1/1 0:00,7499
331,2019/1/1 0:00,4903
332,2019/1/1 0:00,2686
333,2019/1/1 0:00,9999
334,2019/1/1 0:00,7621
335,2019/1/1 0:00,2460
336,2019/1/1 0:00,2629
337,2019/1/1 0:00,6044
338,2019/1/1 0:00,6608
339,2019/1/1 0:00,4551
340,2019/1/1 0:00,672
341,2019/1/1 0:00,3063
342,2019/1/1 0:00,1981
343,2019/1/1 0:00,10138
344,2019/1/1 0:00,10245
345,2019/1/1 0:00,1002
346,2019/1/1 0:00,8451
347,2019/1/1 0:00,3547
348,2019/1/1 0:00,5800
349,2019/1/1 0:00,917
350,2019/1/1 0:00,3426
351,2019/1/1 0:00,3766
352,2019/1/1 0:00,2300
353,2019/1/1 0:00,702
354,2019/1/1 0:00,712
355,2019/1/1 0:00,1353
356,2019/1/1 0:00,1004
357,2019/1/1 0:00,1741
358,2019/1/1 0:00,1573
359,2019/1/1 0:00,4815
360,2019/1/1 0:00,1859
361,2019/1/1 0:00,1367
362,2019/1/1 0:00,2200
363,2019/1/1 0:00,3717
364,2019/1/1 0:00,643
365,2019/1/1 0:00,6817
366,2019/1/1 0:00,2003
367,2019/1/1 0:00,1778
368,2019/1/1 0:00,5373
369,2019/1/1 0:00,2284
370,2019/1/1 0:00,2453
371,2019/1/1 0:00,1870
372,2019/1/1 0:00,1156
373,2019/1/1 0:00,3288
374,2019/1/1 0:00,7798
375,2019/1/1 0:00,3855
376,2019/1/1 0:00,12479
377,2019/1/1 0:00,2393
378,2019/1/1 0:00,6725
379,2019/1/1 0:00,6953
380,2019/1/1 0:00,1263
381,2019/1/1 0:00,4094
382,2019/1/1 0:00,3527
383,2019/1/1 0:00,889
384,2019/1/1 0:00,1110
385,2019/1/1 0:00,1337
386,2019/1/1 0:00,4403
387,2019/1/1 0:00,5931
388,2019/1/1 0:00,16730
389,2019/1/1 0:00,5562
390,2019/1/1 0:00,4351
391,2019/1/1 0:00,1099
392,2019/1/1 0:00,6568
393,2019/1/2 0:00,6378
394,2019/1/2 0:00,8263
395,2019/1/2 0:00,1754
396,2019/1/2 0:00,3576
397,2019/1/2 0:00,2041
398,2019/1/2 0:00,1226
399,2019/1/2 0:00,4687
400,2019/1/2 0:00,1933
401,2019/1/2 0:00,3375
402,2019/1/2 0:00,836
403,2019/1/2 0:00,962
404,2019/1/2 0:00,813
405,2019/1/2 0:00,2231
406,2019/1/2 0:00,1055
407,2019/1/2 0:00,1439
408,2019/1/2 0:00,5630
409,2019/1/2 0:00,2142
410,2019/1/2 0:00,8980
411,2019/1/2 0:00,0
412,2019/1/2 0:00,3078
413,2019/1/2 0:00,4288
414,2019/1/2 0:00,1451
415,2019/1/2 0:00,295
416,2019/1/2 0:00,2617
417,2019/1/2 0:00,1417
418,2019/1/2 0:00,0
419,2019/1/2 0:00,3501
420,2019/1/2 0:00,1533
421,2019/1/2 0:00,7458
422,2019/1/2 0:00,1577
423,2019/1/2 0:00,1311
424,2019/1/2 0:00,434
425,2019/1/2 0:00,0
426,2019/1/2 0:00,2381
427,2019/1/2 0:00,3348
428,2019/1/2 0:00,816
429,2019/1/2 0:00,1260
430,2019/1/2 0:00,1379
431,2019/1/2 0:00,1847
432,2019/1/2 0:00,327
433,2019/1/2 0:00,743
434,2019/1/2 0:00,0
435,2019/1/2 0:00,3650
436,2019/1/2 0:00,843
437,2019/1/2 0:00,1157
438,2019/1/2 0:00,784
439,2019/1/2 0:00,3781
440,2019/1/2 0:00,5517
441,2019/1/2 0:00,3160
442,2019/1/2 0:00,8037
443,2019/1/2 0:00,5151
444,2019/1/2 0:00,2894
445,2019/1/2 0:00,1887
446,2019/1/2 0:00,1951
447,2019/1/2 0:00,2437
448,2019/1/2 0:00,2657
449,2019/1/2 0:00,0
450,2019/1/2 0:00,1792
451,2019/1/2 0:00,2348
452,2019/1/2 0:00,0
453,2019/1/2 0:00,1091
454,2019/1/2 0:00,1375
455,2019/1/2 0:00,1161
456,2019/1/2 0:00,1647
457,2019/1/2 0:00,2626
458,2019/1/2 0:00,4635
459,2019/1/2 0:00,1885
460,2019/1/2 0:00,365
461,2019/1/2 0:00,0
462,2019/1/2 0:00,3195
463,2019/1/2 0:00,1112
464,2019/1/2 0:00,1372
465,2019/1/2 0:00,1816
466,2019/1/2 0:00,587
467,2019/1/2 0:00,2407
468,2019/1/2 0:00,3471
469,2019/1/2 0:00,2469
470,2019/1/2 0:00,2471
471,2019/1/2 0:00,397
472,2019/1/2 0:00,712
473,2019/1/2 0:00,0
474,2019/1/2 0:00,1051
475,2019/1/2 0:00,322
476,2019/1/2 0:00,2253
477,2019/1/2 0:00,1228
478,2019/1/2 0:00,1831
479,2019/1/2 0:00,2684
480,2019/1/2 0:00,3412
481,2019/1/2 0:00,10784
482,2019/1/2 0:00,10405
483,2019/1/2 0:00,2087
484,2019/1/2 0:00,3751
485,2019/1/2 0:00,1030
486,2019/1/2 0:00,1284
487,2019/1/2 0:00,525
488,2019/1/2 0:00,2600
489,2019/1/2 0:00,2654
490,2019/1/2 0:00,1488
491,2019/1/2 0:00,1014
492,2019/1/2 0:00,1017
493,2019/1/2 0:00,1867
494,2019/1/2 0:00,1575
495,2019/1/2 0:00,1637
496,2019/1/2 0:00,2200
497,2019/1/2 0:00,1188
498,2019/1/2 0:00,5303
499,2019/1/2 0:00,5648
500,2019/1/2 0:00,1069
501,2019/1/2 0:00,1617
502,2019/1/2 0:00,1120
503,2019/1/2 0:00,496
504,2019/1/2 0:00,3445
505,2019/1/2 0:00,0
506,2019/1/2 0:00,2070
507,2019/1/2 0:00,2079
508,2019/1/2 0:00,2013
509,2019/1/2 0:00,1981
510,2019/1/2 0:00,3468
511,2019/1/2 0:00,1097
512,2019/1/2 0:00,2575
513,2019/1/2 0:00,3029
514,2019/1/2 0:00,1305
515,2019/1/2 0:00,2974
516,2019/1/2 0:00,2212
517,2019/1/2 0:00,884
518,2019/1/2 0:00,1347
519,2019/1/2 0:00,0
520,2019/1/2 0:00,840
521,2019/1/2 0:00,696
522,2019/1/2 0:00,0
523,2019/1/2 0:00,1266
524,2019/1/2 0:00,786
525,2019/1/2 0:00,2343
526,2019/1/2 0:00,1286
527,2019/1/2 0:00,0
528,2019/1/2 0:00,680
529,2019/1/2 0:00,569
530,2019/1/2 0:00,4416
531,2019/1/2 0:00,1766
532,2019/1/2 0:00,1724
533,2019/1/2 0:00,1058
534,2019/1/2 0:00,5517
535,2019/1/2 0:00,0
536,2019/1/2 0:00,1453
537,2019/1/2 0:00,1478
538,2019/1/2 0:00,2026
539,2019/1/2 0:00,2741
540,2019/1/2 0:00,1273
541,2019/1/2 0:00,1291
542,2019/1/2 0:00,302
543,2019/1/2 0:00,651
544,2019/1/2 0:00,4322
545,2019/1/2 0:00,2832
546,2019/1/2 0:00,593
547,2019/1/2 0:00,658
548,2019/1/2 0:00,11641
549,2019/1/2 0:00,956
550,2019/1/2 0:00,800
551,2019/1/2 0:00,10839
552,2019/1/2 0:00,1395
553,2019/1/2 0:00,4390
554,2019/1/2 0:00,1729
555,2019/1/2 0:00,1426
556,2019/1/2 0:00,1494
557,2019/1/2 0:00,12739
558,2019/1/2 0:00,3445
559,2019/1/2 0:00,815
560,2019/1/2 0:00,790
561,2019/1/2 0:00,700
562,2019/1/2 0:00,2381
563,2019/1/2 0:00,5067
564,2019/1/2 0:00,1582
565,2019/1/2 0:00,3468
566,2019/1/2 0:00,1308
567,2019/1/2 0:00,1376
568,2019/1/2 0:00,1391
569,2019/1/2 0:00,960
570,2019/1/2 0:00,6652
571,2019/1/2 0:00,2983
572,2019/1/2 0:00,6587
573,2019/1/2 0:00,6070
574,2019/1/2 0:00,3899
575,2019/1/2 0:00,3214
576,2019/1/2 0:00,3039
577,2019/1/2 0:00,1135
578,2019/1/2 0:00,5388
579,2019/1/2 0:00,1441
580,2019/1/2 0:00,7108
581,2019/1/2 0:00,2750
582,2019/1/2 0:00,1229
583,2019/1/2 0:00,17759
584,2019/1/2 0:00,1772
585,2019/1/2 0:00,9091
586,2019/1/2 0:00,1226
587,2019/1/2 0:00,9366
588,2019/1/2 0:00,1113
589,2019/1/2 0:00,6619
590,2019/1/2 0:00,2791
591,2019/1/2 0:00,5465
592,2019/1/2 0:00,4252
593,2019/1/2 0:00,1767
594,2019/1/2 0:00,4127
595,2019/1/2 0:00,6633
596,2019/1/2 0:00,5744
597,2019/1/2 0:00,1151
598,2019/1/2 0:00,1756
599,2019/1/2 0:00,2517
600,2019/1/2 0:00,781
601,2019/1/2 0:00,3587
602,2019/1/2 0:00,2969
603,2019/1/2 0:00,2819
604,2019/1/2 0:00,2509
605,2019/1/2 0:00,198
606,2019/1/2 0:00,1421
607,2019/1/2 0:00,3612
608,2019/1/2 0:00,3125
609,2019/1/2 0:00,774
610,2019/1/2 0:00,993
611,2019/1/2 0:00,3258
612,2019/1/2 0:00,8446
613,2019/1/2 0:00,1600
614,2019/1/2 0:00,2382
615,2019/1/2 0:00,1976
616,2019/1/2 0:00,6943
617,2019/1/2 0:00,1310
618,2019/1/2 0:00,2743
619,2019/1/2 0:00,1061
620,2019/1/2 0:00,5045
621,2019/1/2 0:00,0
622,2019/1/2 0:00,2535
623,2019/1/2 0:00,0
624,2019/1/2 0:00,2207
625,2019/1/2 0:00,1547
626,2019/1/2 0:00,2744
627,2019/1/2 0:00,3915
628,2019/1/2 0:00,1138
629,2019/1/2 0:00,1452
630,2019/1/2 0:00,555
631,2019/1/2 0:00,661
632,2019/1/2 0:00,5024
633,2019/1/2 0:00,1292
634,2019/1/2 0:00,3808
635,2019/1/2 0:00,46
636,2019/1/2 0:00,1921
637,2019/1/2 0:00,4610
638,2019/1/2 0:00,2634
639,2019/1/2 0:00,1768
640,2019/1/2 0:00,4025
641,2019/1/2 0:00,4409
642,2019/1/2 0:00,1574
643,2019/1/2 0:00,11758
644,2019/1/2 0:00,4909
645,2019/1/2 0:00,1183
646,2019/1/2 0:00,1367
647,2019/1/2 0:00,1744
648,2019/1/2 0:00,2401
649,2019/1/2 0:00,9639
650,2019/1/2 0:00,2577
651,2019/1/2 0:00,1481
652,2019/1/2 0:00,3433
653,2019/1/2 0:00,5701
654,2019/1/2 0:00,801
655,2019/1/2 0:00,737
656,2019/1/2 0:00,2502
657,2019/1/2 0:00,709
658,2019/1/2 0:00,1773
659,2019/1/2 0:00,749
660,2019/1/2 0:00,2338
661,2019/1/2 0:00,1943
662,2019/1/2 0:00,7206
663,2019/1/2 0:00,3561
664,2019/1/2 0:00,3163
665,2019/1/2 0:00,3309
666,2019/1/2 0:00,3818
667,2019/1/2 0:00,2908
668,2019/1/2 0:00,1409
669,2019/1/2 0:00,728
670,2019/1/2 0:00,3671
671,2019/1/2 0:00,9216
672,2019/1/2 0:00,561
673,2019/1/2 0:00,402
674,2019/1/2 0:00,0
675,2019/1/2 0:00,3320
676,2019/1/2 0:00,2354
677,2019/1/2 0:00,1924
678,2019/1/2 0:00,7708
679,2019/1/2 0:00,2203
680,2019/1/2 0:00,3874
681,2019/1/2 0:00,4540
682,2019/1/2 0:00,1040
683,2019/1/2 0:00,6240
684,2019/1/2 0:00,4855
685,2019/1/2 0:00,4548
686,2019/1/2 0:00,1411
687,2019/1/2 0:00,2114
688,2019/1/2 0:00,2526
689,2019/1/2 0:00,1697
690,2019/1/2 0:00,1792
691,2019/1/2 0:00,2827
692,2019/1/2 0:00,7920
693,2019/1/2 0:00,0
694,2019/1/2 0:00,5988
695,2019/1/2 0:00,4361
696,2019/1/2 0:00,9771
697,2019/1/2 0:00,2240
698,2019/1/2 0:00,5768
699,2019/1/2 0:00,1780
700,2019/1/2 0:00,6060
701,2019/1/2 0:00,657
702,2019/1/2 0:00,776
703,2019/1/2 0:00,894
704,2019/1/2 0:00,2752
705,2019/1/2 0:00,1919
706,2019/1/2 0:00,1326
707,2019/1/2 0:00,1797
708,2019/1/2 0:00,2824
709,2019/1/2 0:00,1148
710,2019/1/2 0:00,5284
711,2019/1/2 0:00,3319
712,2019/1/2 0:00,2778
713,2019/1/2 0:00,2332
714,2019/1/2 0:00,1842
715,2019/1/2 0:00,4623
716,2019/1/2 0:00,8531
717,2019/1/2 0:00,1015
718,2019/1/2 0:00,4258
719,2019/1/2 0:00,1018
720,2019/1/2 0:00,4029
721,2019/1/2 0:00,1769
722,2019/1/2 0:00,1019
723,2019/1/2 0:00,866
724,2019/1/2 0:00,5045
725,2019/1/2 0:00,751
726,2019/1/2 0:00,1737
727,2019/1/2 0:00,5486
728,2019/1/2 0:00,575
729,2019/1/2 0:00,4463
730,2019/1/2 0:00,1022
731,2019/1/2 0:00,6659
732,2019/1/2 0:00,3629
733,2019/1/2 0:00,896
734,2019/1/2 0:00,1351
735,2019/1/2 0:00,2720
736,2019/1/2 0:00,2238
737,2019/1/2 0:00,13138
738,2019/1/2 0:00,1233
739,2019/1/2 0:00,855
740,2019/1/2 0:00,1101
741,2019/1/2 0:00,1139
742,2019/1/2 0:00,2640
743,2019/1/2 0:00,1881
744,2019/1/2 0:00,1552
745,2019/1/2 0:00,0
746,2019/1/2 0:00,1975
747,2019/1/2 0:00,3372
748,2019/1/2 0:00,843
749,2019/1/2 0:00,920
750,2019/1/2 0:00,1313
751,2019/1/2 0:00,693
752,2019/1/2 0:00,4349
753,2019/1/2 0:00,1772
754,2019/1/2 0:00,3266
755,2019/1/2 0:00,1216
756,2019/1/2 0:00,1050
757,2019/1/2 0:00,0
758,2019/1/2 0:00,742
759,2019/1/2 0:00,4295
760,2019/1/2 0:00,2297
761,2019/1/2 0:00,2442
762,2019/1/2 0:00,1344
763,2019/1/2 0:00,2647
764,2019/1/2 0:00,3252
765,2019/1/2 0:00,1039
766,2019/1/2 0:00,1544
767,2019/1/2 0:00,1065
768,2019/1/2 0:00,2734
769,2019/1/2 0:00,2032
770,2019/1/2 0:00,1062
771,2019/1/2 0:00,4758
772,2019/1/2 0:00,509
773,2019/1/2 0:00,1149
774,2019/1/2 0:00,1994
775,2019/1/2 0:00,1097
776,2019/1/2 0:00,2878
777,2019/1/2 0:00,2442
778,2019/1/2 0:00,493
779,2019/1/2 0:00,9213
780,2019/1/2 0:00,1774
781,2019/1/2 0:00,4625
782,2019/1/2 0:00,877
783,2019/1/2 0:00,668
784,2019/1/2 0:00,1336
785,2019/1/2 0:00,2609
786,2019/1/2 0:00,990
787,2019/1/2 0:00,7806
788,2019/1/2 0:00,1441
789,2019/1/2 0:00,449
790,2019/1/2 0:00,685
791,2019/1/2 0:00,1384
792,2019/1/2 0:00,3244
793,2019/1/2 0:00,984
794,2019/1/2 0:00,1349
795,2019/1/2 0:00,13040
796,2019/1/2 0:00,1540
797,2019/1/2 0:00,8281
798,2019/1/2 0:00,3316
799,2019/1/2 0:00,2685
800,2019/1/2 0:00,822
801,2019/1/2 0:00,556
802,2019/1/2 0:00,6119
803,2019/1/2 0:00,999
804,2019/1/2 0:00,511
805,2019/1/2 0:00,993
806,2019/1/2 0:00,885
807,2019/1/2 0:00,925
808,2019/1/2 0:00,1728
809,2019/1/2 0:00,723
810,2019/1/2 0:00,211
811,2019/1/2 0:00,972
812,2019/1/2 0:00,821
813,2019/1/2 0:00,2069
814,2019/1/2 0:00,5228
815,2019/1/2 0:00,0
816,2019/1/2 0:00,809
817,2019/1/2 0:00,400
818,2019/1/2 0:00,1674
819,2019/1/2 0:00,582
820,2019/1/2 0:00,14478
821,2019/1/2 0:00,617
822,2019/1/2 0:00,23647
823,2019/1/2 0:00,415
824,2019/1/2 0:00,2304
825,2019/1/2 0:00,13061
826,2019/1/2 0:00,13040
827,2019/1/2 0:00,3882
828,2019/1/2 0:00,2450
829,2019/1/2 0:00,1344
830,2019/1/2 0:00,1894
831,2019/1/2 0:00,641
832,2019/1/2 0:00,744
833,2019/1/2 0:00,746
834,2019/1/2 0:00,1245
835,2019/1/2 0:00,2425
836,2019/1/2 0:00,1720
837,2019/1/2 0:00,4172
838,2019/1/2 0:00,4899
839,2019/1/2 0:00,2335
840,2019/1/2 0:00,1207
841,2019/1/2 0:00,1392
842,2019/1/2 0:00,1269
843,2019/1/2 0:00,1662
844,2019/1/2 0:00,1109
845,2019/1/2 0:00,8951
846,2019/1/2 0:00,832
847,2019/1/2 0:00,3828
848,2019/1/2 0:00,9547
849,2019/1/2 0:00,2196
850,2019/1/2 0:00,1094
851,2019/1/2 0:00,1556
852,2019/1/2 0:00,2906
853,2019/1/2 0:00,4351
854,2019/1/2 0:00,3969
855,2019/1/2 0:00,0
856,2019/1/2 0:00,1305
857,2019/1/2 0:00,676
858,2019/1/2 0:00,733
859,2019/1/2 0:00,1439
860,2019/1/2 0:00,2410
861,2019/1/2 0:00,922
862,2019/1/2 0:00,8941
863,2019/1/2 0:00,1639
864,2019/1/2 0:00,859
865,2019/1/2 0:00,867
866,2019/1/2 0:00,930
867,2019/1/2 0:00,1638
868,2019/1/2 0:00,2007
869,2019/1/2 0:00,6869
870,2019/1/2 0:00,1215
871,2019/1/2 0:00,1738
872,2019/1/2 0:00,490
873,2019/1/2 0:00,2766
874,2019/1/2 0:00,7289
875,2019/1/2 0:00,491
876,2019/1/2 0:00,939
877,2019/1/2 0:00,1406
878,2019/1/2 0:00,989
879,2019/1/2 0:00,855
880,2019/1/2 0:00,1092
881,2019/1/2 0:00,4450
882,2019/1/2 0:00,4076
883,2019/1/2 0:00,1402
884,2019/1/2 0:00,686
885,2019/1/2 0:00,2250
886,2019/1/2 0:00,3357
887,2019/1/2 0:00,649
888,2019/1/2 0:00,2037
